date,close,high,low,open,volume
2019-08-01 14:01:00+00:00,136.800003051758,137.580001831055,136.75109863281202,137.375,36750.0
2019-08-01 14:02:00+00:00,136.589996337891,137.0,136.490005493164,136.86999511718798,36271.0
2019-08-01 14:03:00+00:00,136.490905761719,136.809997558594,136.300003051758,136.655700683594,20430.0
2019-08-01 14:04:00+00:00,136.600006103516,136.789993286133,136.405502319336,136.452301025391,14155.0
2019-08-01 14:05:00+00:00,136.850006103516,137.0,136.550003051758,136.550003051758,34098.0
2019-08-01 14:06:00+00:00,136.960006713867,137.009994506836,136.810104370117,136.940002441406,23613.0
2019-08-01 14:07:00+00:00,137.490005493164,137.589996337891,136.929992675781,136.929992675781,39870.0
2019-08-01 14:08:00+00:00,137.419998168945,137.610000610352,137.270004272461,137.489898681641,55683.0
2019-08-01 14:09:00+00:00,137.270004272461,137.580001831055,137.270004272461,137.479995727539,55583.0
2019-08-01 14:10:00+00:00,136.770004272461,137.296096801758,136.61999511718798,137.270004272461,47541.0
2019-08-01 14:11:00+00:00,136.92990112304702,137.0,136.679992675781,136.765197753906,29700.0
2019-08-01 14:12:00+00:00,137.139999389648,137.399993896484,136.850006103516,136.946197509766,18151.0
2019-08-01 14:13:00+00:00,137.139999389648,137.139999389648,136.770004272461,136.899993896484,12877.0
2019-08-01 14:14:00+00:00,136.979995727539,137.350006103516,136.975006103516,137.110900878906,17374.0
2019-08-01 14:15:00+00:00,136.800003051758,137.059906005859,136.800003051758,136.979995727539,13853.0
2019-08-01 14:16:00+00:00,137.61999511718798,137.699996948242,137.0,137.0,46342.0
2019-08-01 14:17:00+00:00,137.758605957031,138.13000488281202,137.429992675781,137.517501831055,37578.0
2019-08-01 14:18:00+00:00,137.975006103516,138.360000610352,137.835006713867,137.910003662109,72672.0
2019-08-01 14:19:00+00:00,137.980697631836,138.050003051758,137.789993286133,137.949996948242,28484.0
2019-08-01 14:20:00+00:00,139.0,139.0,137.990005493164,138.0,35992.0
2019-08-01 14:21:00+00:00,138.99499511718798,139.259994506836,138.770004272461,138.985000610352,47779.0
2019-08-01 14:22:00+00:00,138.649993896484,138.940002441406,138.509994506836,138.77999877929702,40379.0
2019-08-01 14:23:00+00:00,138.350006103516,138.77999877929702,138.339996337891,138.60270690918,17636.0
2019-08-01 14:24:00+00:00,138.800003051758,138.89860534668,138.210006713867,138.289993286133,22283.0
2019-08-01 14:25:00+00:00,138.889999389648,139.074295043945,138.669998168945,138.800003051758,22836.0
2019-08-01 14:26:00+00:00,138.36999511718798,138.75,138.309997558594,138.75,13177.0
2019-08-01 14:27:00+00:00,139.699996948242,139.699996948242,138.36999511718798,138.36999511718798,37260.0
2019-08-01 14:28:00+00:00,139.945007324219,140.009994506836,139.550003051758,139.710006713867,87583.0
2019-08-01 14:29:00+00:00,140.26950073242202,140.300003051758,139.580001831055,139.897201538086,50344.0
2019-08-01 14:30:00+00:00,139.899993896484,140.490005493164,139.690002441406,140.38000488281202,59803.0
2019-08-01 14:31:00+00:00,139.999893188477,140.21170043945298,139.77999877929702,139.899993896484,44560.0
2019-08-01 14:32:00+00:00,140.446197509766,140.61999511718798,139.789993286133,139.789993286133,32998.0
2019-08-01 14:33:00+00:00,140.389999389648,140.5,140.050003051758,140.5,63759.0
2019-08-01 14:34:00+00:00,140.253005981445,140.589996337891,140.160003662109,140.490005493164,18054.0
2019-08-01 14:35:00+00:00,140.179992675781,140.240005493164,139.919998168945,140.160003662109,15585.0
2019-08-01 14:36:00+00:00,140.38000488281202,140.479995727539,140.139999389648,140.178695678711,18931.0
2019-08-01 14:37:00+00:00,140.809997558594,140.850006103516,140.25,140.315002441406,41402.0
2019-08-01 14:38:00+00:00,140.990005493164,141.089996337891,140.72000122070298,140.860000610352,49247.0
2019-08-01 14:39:00+00:00,140.97000122070298,141.09060668945298,140.919998168945,140.96780395507798,17938.0
2019-08-01 14:40:00+00:00,141.0,141.10110473632798,140.92599487304702,141.038497924805,20451.0
2019-08-01 14:41:00+00:00,141.035003662109,141.044998168945,140.850006103516,140.88000488281202,19473.0
2019-08-01 14:42:00+00:00,141.039993286133,141.115005493164,140.84240722656202,140.90490722656202,17548.0
2019-08-01 14:43:00+00:00,141.479995727539,141.61999511718798,140.945007324219,140.945007324219,63519.0
2019-08-01 14:44:00+00:00,141.350006103516,141.535003662109,141.139999389648,141.400100708008,46256.0
2019-08-01 14:45:00+00:00,141.240005493164,141.460006713867,141.214492797852,141.300003051758,15846.0
2019-08-01 14:46:00+00:00,141.479995727539,141.5,141.240005493164,141.240005493164,24851.0
2019-08-01 14:47:00+00:00,141.35009765625,141.557998657227,141.100006103516,141.410003662109,40732.0
2019-08-01 14:48:00+00:00,141.419998168945,141.5,141.240005493164,141.350006103516,15820.0
2019-08-01 14:49:00+00:00,141.509994506836,141.550003051758,141.416107177734,141.5,25385.0
2019-08-01 14:50:00+00:00,141.839996337891,141.899993896484,141.449996948242,141.5,63647.0
2019-08-01 14:51:00+00:00,141.979995727539,142.350006103516,141.889999389648,141.889999389648,55342.0
2019-08-01 14:52:00+00:00,142.270004272461,142.580993652344,141.97000122070298,141.97000122070298,46145.0
2019-08-01 14:53:00+00:00,142.35989379882798,142.649993896484,142.22000122070298,142.32009887695298,25449.0
2019-08-01 14:54:00+00:00,142.520004272461,142.569900512695,142.285995483398,142.318695068359,15704.0
2019-08-01 14:55:00+00:00,142.610000610352,142.75,142.320205688477,142.639999389648,31286.0
2019-08-01 14:56:00+00:00,142.40499877929702,142.589904785156,142.335403442383,142.490005493164,18642.0
2019-08-01 14:57:00+00:00,142.589996337891,142.589996337891,142.330001831055,142.376907348633,16061.0
2019-08-01 14:58:00+00:00,142.736999511719,142.820007324219,142.559997558594,142.559997558594,19215.0
2019-08-01 14:59:00+00:00,142.660003662109,142.789993286133,142.610992431641,142.789993286133,10788.0
2019-08-01 15:00:00+00:00,142.339706420898,142.809997558594,142.310104370117,142.649795532227,25370.0
2019-08-01 15:01:00+00:00,142.479995727539,142.689895629883,142.309997558594,142.410003662109,22767.0
2019-08-01 15:02:00+00:00,142.600006103516,142.740005493164,142.46090698242202,142.5,15212.0
2019-08-01 15:03:00+00:00,142.679992675781,142.710006713867,142.449996948242,142.5,27164.0
2019-08-01 15:04:00+00:00,142.059997558594,142.509994506836,141.889999389648,142.509994506836,36205.0
2019-08-01 15:05:00+00:00,141.809997558594,142.141296386719,141.679992675781,142.141296386719,16976.0
2019-08-01 15:06:00+00:00,141.800003051758,141.910003662109,141.604995727539,141.88000488281202,18207.0
2019-08-01 15:07:00+00:00,141.901596069336,141.97000122070298,141.820007324219,141.820007324219,7791.0
2019-08-01 15:09:00+00:00,142.110000610352,142.110000610352,142.044998168945,142.044998168945,36587.0
2019-08-01 15:10:00+00:00,141.830001831055,142.139999389648,141.740097045898,142.139999389648,8330.0
2019-08-01 15:11:00+00:00,141.716003417969,141.910003662109,141.610107421875,141.830093383789,8823.0
2019-08-01 15:12:00+00:00,141.759994506836,141.893997192383,141.690002441406,141.690002441406,7695.0
2019-08-01 15:13:00+00:00,141.899002075195,141.97000122070298,141.75,141.809997558594,13753.0
2019-08-01 15:14:00+00:00,141.97830200195298,142.100006103516,141.860000610352,141.899993896484,7765.0
2019-08-01 15:15:00+00:00,142.044998168945,142.070007324219,141.800003051758,141.800003051758,12717.0
2019-08-01 15:16:00+00:00,142.148300170898,142.148300170898,141.97000122070298,142.052093505859,12006.0
2019-08-01 15:17:00+00:00,142.22000122070298,142.27999877929702,142.13000488281202,142.190002441406,8117.0
2019-08-01 15:18:00+00:00,142.702896118164,142.740005493164,142.300003051758,142.300003051758,16909.0
2019-08-01 15:19:00+00:00,143.06759643554702,143.089996337891,142.669998168945,142.68460083007798,47168.0
2019-08-01 15:20:00+00:00,143.300003051758,143.47000122070298,143.009994506836,143.070007324219,41646.0
2019-08-01 15:21:00+00:00,143.809997558594,143.979995727539,143.259994506836,143.259994506836,54767.0
2019-08-01 15:22:00+00:00,143.410003662109,143.910003662109,143.289993286133,143.740005493164,30028.0
2019-08-01 15:23:00+00:00,143.729995727539,143.729995727539,143.270095825195,143.410003662109,8518.0
2019-08-01 15:24:00+00:00,143.610000610352,143.699996948242,143.399993896484,143.600006103516,8470.0
2019-08-01 15:25:00+00:00,143.770004272461,143.839996337891,143.610000610352,143.699996948242,11162.0
2019-08-01 15:26:00+00:00,143.570602416992,143.819900512695,143.561706542969,143.75,12044.0
2019-08-01 15:27:00+00:00,143.63000488281202,143.77999877929702,143.520004272461,143.610000610352,15757.0
2019-08-01 15:28:00+00:00,143.509994506836,143.77999877929702,143.48190307617202,143.75,12430.0
2019-08-01 15:29:00+00:00,143.389999389648,143.591995239258,143.389999389648,143.52999877929702,13967.0
2019-08-01 15:30:00+00:00,143.270004272461,143.490005493164,143.270004272461,143.490005493164,4257.0
2019-08-01 15:31:00+00:00,143.42990112304702,143.42990112304702,143.22000122070298,143.22000122070298,6674.0
2019-08-01 15:32:00+00:00,143.35009765625,143.610000610352,143.320007324219,143.38720703125,7102.0
2019-08-01 15:33:00+00:00,143.429992675781,143.472900390625,143.259994506836,143.449996948242,8636.0
2019-08-01 15:35:00+00:00,143.048202514648,143.048202514648,142.820007324219,142.820007324219,36795.0
2019-08-01 15:36:00+00:00,143.342102050781,143.389999389648,143.059997558594,143.059997558594,8134.0
2019-08-01 15:37:00+00:00,143.5,143.5,143.309997558594,143.309997558594,8398.0
2019-08-01 15:38:00+00:00,143.509994506836,143.61999511718798,143.46310424804702,143.490005493164,7824.0
2019-08-01 15:39:00+00:00,143.33459472656202,143.639999389648,143.330001831055,143.600006103516,8961.0
2019-08-01 15:40:00+00:00,143.240005493164,143.61999511718798,143.240005493164,143.35009765625,5918.0
2019-08-01 15:41:00+00:00,143.229995727539,143.330001831055,143.149993896484,143.149993896484,7755.0
2019-08-01 15:42:00+00:00,143.25,143.27999877929702,143.149993896484,143.229995727539,7071.0
2019-08-01 15:43:00+00:00,143.107604980469,143.318206787109,143.039993286133,143.199996948242,14049.0
2019-08-01 15:44:00+00:00,142.830001831055,143.156005859375,142.800003051758,143.156005859375,14259.0
2019-08-01 15:45:00+00:00,142.75,142.960006713867,142.520004272461,142.960006713867,13140.0
2019-08-01 15:46:00+00:00,142.589996337891,142.889999389648,142.589996337891,142.828506469727,9118.0
2019-08-01 15:47:00+00:00,142.570007324219,142.655700683594,142.259994506836,142.559997558594,14419.0
2019-08-01 15:48:00+00:00,142.88000488281202,142.88000488281202,142.419998168945,142.419998168945,13775.0
2019-08-01 15:49:00+00:00,142.949996948242,142.990005493164,142.75,142.92199707031202,12290.0
2019-08-01 15:50:00+00:00,142.935806274414,143.009994506836,142.850006103516,142.925003051758,8300.0
2019-08-01 15:51:00+00:00,142.940002441406,142.940002441406,142.740005493164,142.925003051758,8516.0
2019-08-01 15:52:00+00:00,142.804992675781,143.03039550781202,142.77999877929702,142.960006713867,12842.0
2019-08-01 15:53:00+00:00,142.684997558594,142.789993286133,142.589996337891,142.789993286133,7296.0
2019-08-01 15:54:00+00:00,142.399993896484,142.690002441406,142.36999511718798,142.690002441406,18544.0
2019-08-01 15:55:00+00:00,142.27999877929702,142.570007324219,142.27999877929702,142.399993896484,27098.0
2019-08-01 15:56:00+00:00,142.410003662109,142.493698120117,142.229995727539,142.339996337891,18564.0
2019-08-01 15:57:00+00:00,142.449996948242,142.460006713867,142.240005493164,142.350006103516,7785.0
2019-08-01 15:58:00+00:00,142.27999877929702,142.541397094727,142.27999877929702,142.52999877929702,6037.0
2019-08-01 15:59:00+00:00,142.22009277343798,142.350006103516,142.22009277343798,142.29440307617202,5980.0
2019-08-01 16:00:00+00:00,142.050003051758,142.399993896484,142.050003051758,142.330001831055,7213.0
2019-08-01 16:01:00+00:00,142.175399780273,142.22000122070298,142.052093505859,142.053802490234,4929.0
2019-08-01 16:02:00+00:00,142.27999877929702,142.27999877929702,142.199996948242,142.199996948242,2412.0
2019-08-01 16:03:00+00:00,142.27999877929702,142.27999877929702,142.252197265625,142.252197265625,9229.0
2019-08-01 16:04:00+00:00,142.25500488281202,142.339996337891,142.080001831055,142.339996337891,7829.0
2019-08-01 16:05:00+00:00,142.315002441406,142.315002441406,142.184997558594,142.184997558594,7698.0
2019-08-01 16:06:00+00:00,142.190002441406,142.35940551757798,142.169998168945,142.244400024414,11425.0
2019-08-01 16:07:00+00:00,142.070007324219,142.235794067383,142.0,142.235794067383,21921.0
2019-08-01 16:08:00+00:00,142.179992675781,142.36999511718798,142.039993286133,142.080001831055,26657.0
2019-08-01 16:09:00+00:00,142.16140747070298,142.22000122070298,142.110107421875,142.195495605469,3461.0
2019-08-01 16:10:00+00:00,142.020004272461,142.22000122070298,142.009994506836,142.209899902344,14187.0
2019-08-01 16:11:00+00:00,142.059997558594,142.11999511718798,142.035003662109,142.053604125977,8841.0
2019-08-01 16:12:00+00:00,142.139999389648,142.169998168945,141.800003051758,142.009994506836,31714.0
2019-08-01 16:13:00+00:00,142.160003662109,142.190002441406,142.020492553711,142.089996337891,22437.0
2019-08-01 16:14:00+00:00,142.258605957031,142.259994506836,142.179992675781,142.179992675781,9294.0
2019-08-01 16:15:00+00:00,142.57080078125,142.601806640625,142.300003051758,142.300003051758,5775.0
2019-08-01 16:16:00+00:00,142.474594116211,142.610000610352,142.474594116211,142.479995727539,8164.0
2019-08-01 16:17:00+00:00,142.300003051758,142.52999877929702,142.160095214844,142.52999877929702,10994.0
2019-08-01 16:18:00+00:00,142.389999389648,142.389999389648,142.259292602539,142.309997558594,5412.0
2019-08-01 16:19:00+00:00,142.25,142.354995727539,142.210006713867,142.354995727539,7411.0
2019-08-01 16:20:00+00:00,142.270004272461,142.316604614258,142.190093994141,142.190093994141,3632.0
2019-08-01 16:21:00+00:00,142.270004272461,142.320007324219,142.179992675781,142.25,9047.0
2019-08-01 16:22:00+00:00,142.25,142.27999877929702,142.169998168945,142.253494262695,12368.0
2019-08-01 16:23:00+00:00,142.300003051758,142.5,142.25,142.309997558594,65497.0
2019-08-01 16:24:00+00:00,142.300003051758,142.350006103516,142.25,142.300003051758,10199.0
2019-08-01 16:25:00+00:00,142.479995727539,142.539993286133,142.28869628906202,142.28869628906202,23308.0
2019-08-01 16:26:00+00:00,142.300003051758,142.440002441406,142.270004272461,142.389999389648,6743.0
2019-08-01 16:27:00+00:00,142.360000610352,142.416793823242,142.309997558594,142.309997558594,3242.0
2019-08-01 16:28:00+00:00,142.47000122070298,142.47000122070298,142.320007324219,142.320007324219,4065.0
2019-08-01 16:29:00+00:00,142.654602050781,142.710006713867,142.490097045898,142.490097045898,7808.0
2019-08-01 16:30:00+00:00,142.909896850586,142.909896850586,142.664993286133,142.664993286133,6050.0
2019-08-01 16:31:00+00:00,142.988906860352,143.059997558594,142.852005004883,142.893798828125,11184.0
2019-08-01 16:32:00+00:00,142.949996948242,142.979995727539,142.913192749023,142.923400878906,14335.0
2019-08-01 16:33:00+00:00,142.602005004883,142.889999389648,142.57009887695298,142.889999389648,6382.0
2019-08-01 16:34:00+00:00,142.612197875977,142.639495849609,142.601898193359,142.617904663086,1895.0
2019-08-01 16:35:00+00:00,142.61999511718798,142.679992675781,142.610000610352,142.660003662109,12368.0
2019-08-01 16:36:00+00:00,142.770004272461,142.770004272461,142.52999877929702,142.61999511718798,12764.0
2019-08-01 16:37:00+00:00,142.85009765625,142.88000488281202,142.770004272461,142.800003051758,5352.0
2019-08-01 16:38:00+00:00,142.86999511718798,142.86999511718798,142.77999877929702,142.77999877929702,7345.0
2019-08-01 16:39:00+00:00,142.960006713867,143.0,142.86999511718798,142.86999511718798,16530.0
2019-08-01 16:40:00+00:00,142.860000610352,142.99499511718798,142.77999877929702,142.99499511718798,9195.0
2019-08-01 16:41:00+00:00,142.97000122070298,142.975006103516,142.900100708008,142.975006103516,2556.0
2019-08-01 16:42:00+00:00,142.800003051758,142.955001831055,142.716796875,142.955001831055,2718.0
2019-08-01 16:43:00+00:00,142.770004272461,142.789993286133,142.75,142.7666015625,6413.0
2019-08-01 16:44:00+00:00,142.668395996094,142.815902709961,142.668395996094,142.759994506836,7743.0
2019-08-01 16:45:00+00:00,142.475006103516,142.479995727539,142.389999389648,142.440002441406,6105.0
2019-08-01 16:46:00+00:00,142.675003051758,142.729904174805,142.5,142.5,7980.0
2019-08-01 16:47:00+00:00,142.729995727539,142.729995727539,142.589996337891,142.589996337891,3047.0
2019-08-01 16:48:00+00:00,142.63000488281202,142.660003662109,142.580001831055,142.660003662109,6826.0
2019-08-01 16:49:00+00:00,142.577697753906,142.626800537109,142.577697753906,142.626800537109,3641.0
2019-08-01 16:50:00+00:00,142.699996948242,142.699996948242,142.61999511718798,142.61999511718798,4105.0
2019-08-01 16:51:00+00:00,142.699996948242,142.699996948242,142.639999389648,142.699295043945,4689.0
2019-08-01 16:52:00+00:00,142.63000488281202,142.63000488281202,142.63000488281202,142.63000488281202,1328.0
2019-08-01 16:53:00+00:00,142.2958984375,142.600006103516,142.270004272461,142.600006103516,12263.0
2019-08-01 16:54:00+00:00,142.339996337891,142.339996337891,142.25,142.25,8327.0
2019-08-01 16:55:00+00:00,142.387100219727,142.429992675781,142.300003051758,142.300003051758,7982.0
2019-08-01 16:56:00+00:00,142.380706787109,142.402297973633,142.25,142.365005493164,9337.0
2019-08-01 16:57:00+00:00,142.350006103516,142.389999389648,142.270004272461,142.38000488281202,5915.0
2019-08-01 16:58:00+00:00,142.320007324219,142.320007324219,142.298095703125,142.298095703125,2465.0
2019-08-01 16:59:00+00:00,140.75,142.38000488281202,140.75,142.38000488281202,131668.0
2019-08-01 17:00:00+00:00,141.16650390625,141.259994506836,140.660003662109,140.979995727539,60078.0
2019-08-01 17:01:00+00:00,141.17990112304702,141.259994506836,140.809997558594,141.169998168945,38751.0
2019-08-01 17:02:00+00:00,140.660003662109,141.091705322266,140.5,141.091705322266,21240.0
2019-08-01 17:03:00+00:00,140.940002441406,140.940002441406,140.520004272461,140.589996337891,22230.0
2019-08-01 17:04:00+00:00,140.97000122070298,141.050003051758,140.820007324219,140.86999511718798,20312.0
2019-08-01 17:05:00+00:00,140.830001831055,141.02990722656202,140.830001831055,141.02990722656202,5562.0
2019-08-01 17:06:00+00:00,140.770004272461,140.77999877929702,140.589996337891,140.699996948242,23324.0
2019-08-01 17:07:00+00:00,140.70520019531202,140.789901733398,140.61999511718798,140.61999511718798,800.0
2019-08-01 17:08:00+00:00,140.5,140.724899291992,140.410003662109,140.685394287109,16653.0
2019-08-01 17:09:00+00:00,140.613906860352,140.613906860352,140.419998168945,140.419998168945,11329.0
2019-08-01 17:10:00+00:00,140.607604980469,140.669906616211,140.52999877929702,140.615005493164,6420.0
2019-08-01 17:11:00+00:00,140.67990112304702,140.740005493164,140.589996337891,140.660003662109,5349.0
2019-08-01 17:12:00+00:00,140.701904296875,140.75,140.61999511718798,140.61999511718798,5926.0
2019-08-01 17:13:00+00:00,140.800003051758,140.889999389648,140.770004272461,140.88000488281202,8092.0
2019-08-01 17:14:00+00:00,140.929992675781,140.929992675781,140.850006103516,140.850006103516,905.0
2019-08-01 17:15:00+00:00,140.910003662109,141.050003051758,140.610000610352,140.949996948242,34809.0
2019-08-01 17:16:00+00:00,140.88000488281202,140.97000122070298,140.88000488281202,140.949996948242,3839.0
2019-08-01 17:17:00+00:00,140.610000610352,141.050003051758,140.610000610352,140.919998168945,13506.0
2019-08-01 17:18:00+00:00,140.649993896484,140.689895629883,140.570007324219,140.639999389648,10664.0
2019-08-01 17:19:00+00:00,140.570007324219,140.72000122070298,140.520095825195,140.589996337891,11916.0
2019-08-01 17:20:00+00:00,140.559997558594,140.699905395508,140.520004272461,140.624496459961,4914.0
2019-08-01 17:21:00+00:00,140.240005493164,140.589996337891,140.22000122070298,140.559997558594,11765.0
2019-08-01 17:22:00+00:00,140.330001831055,140.460006713867,140.240005493164,140.240005493164,10602.0
2019-08-01 17:23:00+00:00,140.289993286133,140.38000488281202,140.27999877929702,140.32800292968798,6178.0
2019-08-01 17:24:00+00:00,140.330001831055,140.399993896484,140.23010253906202,140.350006103516,7176.0
2019-08-01 17:25:00+00:00,140.294998168945,140.350006103516,140.184997558594,140.240005493164,7801.0
2019-08-01 17:26:00+00:00,139.77999877929702,140.302795410156,139.690002441406,140.302795410156,42416.0
2019-08-01 17:27:00+00:00,140.09069824218798,140.09069824218798,139.735000610352,139.751693725586,23422.0
2019-08-01 17:28:00+00:00,139.639999389648,140.239593505859,139.440002441406,140.179992675781,53077.0
2019-08-01 17:29:00+00:00,139.669998168945,139.979995727539,139.669998168945,139.75,21516.0
2019-08-01 17:30:00+00:00,139.680099487305,139.740005493164,139.5,139.67199707031202,14237.0
2019-08-01 17:31:00+00:00,139.97000122070298,139.97000122070298,139.589996337891,139.600006103516,17924.0
2019-08-01 17:32:00+00:00,139.35530090332,139.929992675781,139.260101318359,139.929992675781,12638.0
2019-08-01 17:33:00+00:00,139.190002441406,139.428405761719,139.059997558594,139.350006103516,14014.0
2019-08-01 17:34:00+00:00,138.813705444336,139.070007324219,138.78010559082,139.070007324219,24250.0
2019-08-01 17:35:00+00:00,138.770004272461,138.770004272461,138.309997558594,138.580001831055,38503.0
2019-08-01 17:36:00+00:00,138.64529418945298,138.770004272461,138.399993896484,138.63000488281202,23198.0
2019-08-01 17:37:00+00:00,139.007797241211,139.13000488281202,138.61999511718798,138.61999511718798,17866.0
2019-08-01 17:38:00+00:00,138.642501831055,138.91409301757798,138.642501831055,138.870101928711,11748.0
2019-08-01 17:39:00+00:00,138.40950012207,138.63000488281202,138.360000610352,138.63000488281202,15562.0
2019-08-01 17:40:00+00:00,138.589996337891,138.589996337891,138.139999389648,138.300003051758,16709.0
2019-08-01 17:41:00+00:00,138.361099243164,138.36999511718798,137.899993896484,138.35949707031202,13833.0
2019-08-01 17:42:00+00:00,138.710006713867,138.949996948242,138.41540527343798,138.41540527343798,12714.0
2019-08-01 17:43:00+00:00,138.770004272461,138.919998168945,138.586196899414,138.63000488281202,12303.0
2019-08-01 17:44:00+00:00,138.098403930664,138.77999877929702,138.009994506836,138.770004272461,24793.0
2019-08-01 17:45:00+00:00,138.169998168945,138.669998168945,138.0,138.02999877929702,18087.0
2019-08-01 17:46:00+00:00,138.020004272461,138.36999511718798,138.020004272461,138.179992675781,19115.0
2019-08-01 17:47:00+00:00,137.63000488281202,138.153900146484,137.63000488281202,138.020004272461,21791.0
2019-08-01 17:48:00+00:00,138.190002441406,138.190002441406,137.72009277343798,137.801193237305,20515.0
2019-08-01 17:49:00+00:00,138.72000122070298,138.850006103516,138.009994506836,138.009994506836,15381.0
2019-08-01 17:50:00+00:00,138.9208984375,139.0,138.559997558594,138.559997558594,8385.0
2019-08-01 17:51:00+00:00,139.460006713867,139.61999511718798,138.97000122070298,138.97000122070298,12496.0
2019-08-01 17:52:00+00:00,138.699996948242,139.457504272461,138.699996948242,139.449996948242,10997.0
2019-08-01 17:53:00+00:00,138.445404052734,138.753799438477,138.445404052734,138.753799438477,10013.0
2019-08-01 17:54:00+00:00,137.802993774414,138.570007324219,137.589996337891,138.570007324219,25880.0
2019-08-01 17:55:00+00:00,137.770004272461,138.0,137.759994506836,137.789993286133,5900.0
2019-08-01 17:56:00+00:00,137.794906616211,138.0,137.63000488281202,137.97000122070298,12040.0
2019-08-01 17:57:00+00:00,138.5,138.5,138.080001831055,138.080001831055,12672.0
2019-08-01 17:58:00+00:00,138.5,138.559997558594,138.323806762695,138.395004272461,11729.0
2019-08-01 17:59:00+00:00,138.929992675781,138.929992675781,138.5,138.589996337891,16659.0
2019-08-01 18:00:00+00:00,139.0,139.0,138.63000488281202,138.940002441406,9510.0
2019-08-01 18:01:00+00:00,139.199996948242,139.199996948242,139.016296386719,139.016296386719,9838.0
2019-08-01 18:02:00+00:00,138.839996337891,139.259994506836,138.75,139.259994506836,18657.0
2019-08-01 18:03:00+00:00,138.412506103516,138.520004272461,138.110000610352,138.520004272461,18580.0
2019-08-01 18:04:00+00:00,138.10400390625,138.320007324219,138.10400390625,138.320007324219,4349.0
2019-08-01 18:05:00+00:00,138.45520019531202,138.559997558594,138.009994506836,138.124206542969,29589.0
2019-08-01 18:06:00+00:00,138.375,138.589996337891,138.270004272461,138.350006103516,15034.0
2019-08-01 18:07:00+00:00,138.440002441406,138.440002441406,137.929992675781,138.210006713867,14936.0
2019-08-01 18:08:00+00:00,138.580001831055,138.600006103516,138.179992675781,138.378402709961,8405.0
2019-08-01 18:09:00+00:00,138.585006713867,138.649993896484,138.410003662109,138.559997558594,6139.0
2019-08-01 18:10:00+00:00,138.160003662109,138.627197265625,138.080001831055,138.627197265625,6257.0
2019-08-01 18:11:00+00:00,138.22000122070298,138.38000488281202,138.010299682617,138.010299682617,6551.0
2019-08-01 18:12:00+00:00,138.429992675781,138.429992675781,137.889999389648,138.13659667968798,12279.0
